,일자,지역,이용현황_결제건수_금액병합_수정_충전건수,이용현황_결제건수_금액병합_수정_충전금액,이용현황_결제건수_금액병합_수정_결제건수,이용현황_결제건수_금액병합_수정_결제금액,인천_행정구역별_월별_상권수_수정본_상권수,인천e음카드_월별_캐시백비율_연매출 3억원 이하,인천e음카드_월별_캐시백비율_연매출 3억~30억원,인천e음카드_월별_캐시백비율_연매출 30억원 초과,인천e음카드_월별_캐시백비율_월 결제 한도,인천광역시_행정동병_연령별_성별_인구수_여/0_9,인천광역시_행정동병_연령별_성별_인구수_여/10_19,인천광역시_행정동병_연령별_성별_인구수_여/20_29,인천광역시_행정동병_연령별_성별_인구수_여/30_39,인천광역시_행정동병_연령별_성별_인구수_여/40_49,인천광역시_행정동병_연령별_성별_인구수_여/50_59,인천광역시_행정동병_연령별_성별_인구수_여/60_69,인천광역시_행정동병_연령별_성별_인구수_여/70_79,인천광역시_행정동병_연령별_성별_인구수_여/80_89,인천광역시_행정동병_연령별_성별_인구수_여/90_99,인천광역시_행정동병_연령별_성별_인구수_여/100 +,인천광역시_행정동병_연령별_성별_인구수_여/총인구수,인천광역시_행정동병_연령별_성별_인구수_남/0_9,인천광역시_행정동병_연령별_성별_인구수_남/10_19,인천광역시_행정동병_연령별_성별_인구수_남/20_29,인천광역시_행정동병_연령별_성별_인구수_남/30_39,인천광역시_행정동병_연령별_성별_인구수_남/40_49,인천광역시_행정동병_연령별_성별_인구수_남/50_59,인천광역시_행정동병_연령별_성별_인구수_남/60_69,인천광역시_행정동병_연령별_성별_인구수_남/70_79,인천광역시_행정동병_연령별_성별_인구수_남/80_89,인천광역시_행정동병_연령별_성별_인구수_남/90_99,인천광역시_행정동병_연령별_성별_인구수_남/100 +,인천광역시_행정동병_연령별_성별_인구수_남/총인구수,업종별_인천e음카드_데이터(월별)_문화_취미_영화관,업종별_인천e음카드_데이터(월별)_숙박,업종별_인천e음카드_데이터(월별)_약국,업종별_인천e음카드_데이터(월별)_연료,업종별_인천e음카드_데이터(월별)_유통업영리_편의점,업종별_인천e음카드_데이터(월별)_일반휴게음식,업종별_인천e음카드_데이터(월별)_학원,업종별_인천e음카드_데이터(월별)_기타,업종별_인천e음카드_데이터(월별)_전체금액,이용현황_결제건수_금액병합_수정_충전건수_조사여부,이용현황_결제건수_금액병합_수정_충전금액_조사여부,이용현황_결제건수_금액병합_수정_결제건수_조사여부,이용현황_결제건수_금액병합_수정_결제금액_조사여부,인천_행정구역별_월별_상권수_수정본_상권수_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/0_9_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/10_19_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/20_29_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/30_39_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/40_49_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/50_59_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/60_69_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/70_79_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/80_89_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/90_99_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/100 +_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/총인구수_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/0_9_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/10_19_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/20_29_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/30_39_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/40_49_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/50_59_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/60_69_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/70_79_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/80_89_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/90_99_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/100 +_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/총인구수_조사여부,업종별_인천e음카드_데이터(월별)_문화_취미_영화관_조사여부,업종별_인천e음카드_데이터(월별)_숙박_조사여부,업종별_인천e음카드_데이터(월별)_약국_조사여부,업종별_인천e음카드_데이터(월별)_연료_조사여부,업종별_인천e음카드_데이터(월별)_유통업영리_편의점_조사여부,업종별_인천e음카드_데이터(월별)_일반휴게음식_조사여부,업종별_인천e음카드_데이터(월별)_학원_조사여부,업종별_인천e음카드_데이터(월별)_기타_조사여부,업종별_인천e음카드_데이터(월별)_전체금액_조사여부,lpf_trend,trend_diff,slope_3,slope_6,trend_deviation,캐시백_변화,캐시백_상하향_더미,캐시백_유지개월,캐시백_변동_소비변화율,month,month_sin,month_cos,전월대비_변화율,금액_ma_3,금액_deviation_3,연초말_EMT,월별평균_x,월별평균_y,평년_월별_차이
166,2025-01,인천광역시 계양구,130000.0,9374000000.0,535000.0,10157000000.0,134.0,0.1,0.05,0.0,30만원,6294,10817,16077,17357,18780,28062,25872,10068,6018,1220,45,140610,6558,11107,17637,19638,19656,26112,25803,9148,3071,336,9,139075,0.0,12106164.0,723148195.0,580483322.0,1030700554.0,3918690813.0,1697663526.0,9198779333.0,17161571907.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15942983290.639896,-214462302.5578785,-224121786.16055495,-250505316.8957308,1218588616.3601036,0.0,0,,,1,0.49999999999999994,0.8660254037844387,0.015155969697570937,16912032162.666666,249539744.33333397,Y_E,23213632712.4,23213632712.4,-6052060805.400002
167,2025-02,인천광역시 계양구,116000.0,8271000000.0,478000.0,8897000000.0,96.0,0.1,0.05,0.0,30만원,6205,10766,16008,17234,18697,27906,26021,10169,6030,1223,45,140304,6456,11068,17419,19567,19598,26025,25859,9258,3079,342,9,138680,0.0,12136420.0,666504835.0,510968074.0,955041751.0,3634629111.0,1776630741.0,7685353076.0,15241264008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15749822730.955168,-193160559.68472862,-203811431.12130833,-232505124.46355432,-508558722.9551678,0.0,0,,,2,0.8660254037844386,0.5000000000000001,-0.11189580473200877,16436063592.0,-1194799584.0,Y_E,21271210621.2,21271210621.2,-6029946613.200001
168,2020-07,인천광역시 남동구,1000.0,85000000.0,52000.0,974000000.0,161.0,0.1,0.1,0.1,100만원,21206,24745,34629,36212,44079,46050,32899,16675,8080,1562,100,266237,22456,25877,37042,38351,45669,44750,30721,13771,4106,403,30,263176,18542300.0,59330880.0,1545308551.0,2431555939.0,2541397383.0,14030656108.0,3006268021.0,23738898761.0,47371957943.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48386661378.25377,,,,-1014703435.2537689,,0,,,7,-0.4999999999999997,-0.8660254037844388,,47371957943.0,0.0,Y_M,50608003981.8,50608003981.8,-3236046038.800003
169,2020-08,인천광역시 남동구,1000.0,121000000.0,31000.0,672000000.0,120.0,0.1,0.1,0.1,100만원,21013,24650,34550,35983,43988,45952,33135,16714,8118,1566,103,265772,22209,25809,36943,38002,45501,44672,30972,13817,4131,396,31,262483,25881100.0,62144710.0,1377825669.0,2401304488.0,2562069633.0,12964543121.0,2837640177.0,24390216436.0,46621625334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49442395678.31302,1055734300.0592499,,,-2820770344.313019,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,-0.015839172404544355,46996791638.5,-375166304.5,Y_M,47779843575.8,47779843575.8,-1158218241.800003
170,2020-09,인천광역시 남동구,1000.0,130000000.0,9000.0,167000000.0,165.0,0.1,0.1,0.1,100만원,20855,24586,34447,35703,43950,45938,33354,16780,8147,1585,102,265447,22040,25737,36795,37798,45419,44670,31180,13838,4163,398,30,262068,9523300.0,42862500.0,1501810775.0,2464296186.0,2632903733.0,11672545274.0,2353124996.0,28113235542.0,48790302306.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50546291783.764786,1103896105.451767,1079815202.7555091,,-1755989477.7647858,0.0,0,,,9,-1.0,-1.8369701987210297e-16,0.04651654584033649,47594628527.666664,1195673778.3333359,Y_M,52496762379.8,52496762379.8,-3706460073.800003
171,2020-10,인천광역시 남동구,1000.0,125000000.0,9000.0,176000000.0,83.0,0.1,0.1,0.1,100만원,20666,24575,34419,35514,43870,45956,33588,16825,8182,1597,103,265295,21869,25677,36736,37605,45334,44676,31368,13893,4191,405,31,261785,16314000.0,51839300.0,1440841182.0,2540128779.0,2639141952.0,13892080631.0,3288293197.0,25594515966.0,49463155007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51698668145.920616,1152376362.1558304,1128136233.8037982,,-2235513138.920616,0.0,0,,,10,-0.8660254037844386,0.5000000000000001,0.013790705718116802,48291694215.666664,1171460791.3333359,Y_T,48116497502.8,48116497502.8,1346657504.199997
172,2020-11,인천광역시 남동구,1000.0,134000000.0,8000.0,161000000.0,114.0,0.1,0.1,0.1,100만원,20483,24485,34378,35321,43777,45863,33806,16849,8224,1623,105,264914,21703,25613,36641,37448,45244,44634,31557,13934,4213,404,32,261423,8910300.0,52208962.0,1413645552.0,2502317799.0,2497494652.0,12275559577.0,3307652632.0,24839044961.0,46896834435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52898393884.0067,1199725738.0860825,1176051050.1209562,,-6001559449.006699,0.0,0,,,11,-0.5000000000000004,0.8660254037844384,-0.0518834791601307,48383430582.666664,-1486596147.6666641,Y_T,47370500946.2,47370500946.2,-473666511.19999695
173,2020-12,인천광역시 남동구,1000.0,135000000.0,8000.0,156000000.0,175.0,0.1,0.1,0.1,100만원,20313,24332,34383,35132,43664,45665,34060,16878,8276,1620,108,264431,21501,25520,36637,37262,45108,44486,31751,13951,4266,408,33,260923,4937650.0,43736316.0,1573780833.0,2602363918.0,2641542653.0,9597931686.0,2339588522.0,27223399801.0,46027281379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54142213495.93809,1243819611.9313889,1221772675.0087402,1151375187.6473875,-8114932116.938087,0.0,0,,,12,-2.4492935982947064e-16,1.0,-0.018541828387270365,47462423607.0,-1435142228.0,Y_T,48980797314.8,48980797314.8,-2953515935.800003
174,2021-01,인천광역시 남동구,1000.0,142000000.0,8000.0,152000000.0,97.0,0.1,0.1,0.1,100만원,20095,24287,34287,34965,43559,45615,34339,16907,8352,1632,108,264146,21268,25475,36571,37103,45018,44420,32016,14044,4301,406,32,260654,4788250.0,49905345.0,1434385127.0,2752078594.0,2640239940.0,10531332481.0,3100475799.0,27274541699.0,47787747235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55423541274.806465,1281327778.8683777,1262573695.399878,1196949110.202094,-7635794039.806465,0.0,0,,,1,0.49999999999999994,0.8660254037844387,0.03824831281048069,46903954349.666664,883792885.3333359,Y_E,52101242848.6,52101242848.6,-4313495613.599998
175,2021-02,인천광역시 남동구,8000.0,157000000.0,1000.0,145000000.0,107.0,0.1,0.1,0.1,100만원,19887,24177,34199,34723,43469,45635,34632,16904,8397,1645,109,263777,21081,25366,36442,36877,44991,44329,32279,14081,4342,404,35,260227,10451800.0,48066100.0,1454799251.0,2870276543.0,2530139026.0,11278867804.0,3515440403.0,28415722145.0,50123763072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56731491464.37083,1307950189.5643616,1294638984.2163692,1238412497.1891158,-6607728392.370827,0.0,0,,,2,0.8660254037844386,0.5000000000000001,0.04888315461937265,47979597228.666664,2144165843.3333359,Y_E,46153193959.4,46153193959.4,3970569112.5999985
176,2021-03,인천광역시 남동구,1000.0,159000000.0,9000.0,173000000.0,151.0,0.1,0.1,0.1,100만원,19752,24114,34085,34591,43272,45455,34896,16903,8414,1619,67,263168,20896,25305,36286,36711,44800,44178,32515,14096,4350,395,13,259545,10660300.0,54285816.0,1762820790.0,3293628405.0,2855191678.0,13808991166.0,4274678297.0,30198643481.0,56258899933.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58050862273.08242,1319370808.7115936,1313660499.1379843,1272616890.1648474,-1791962340.0824203,0.0,0,,,3,1.0,6.123233995736766e-17,0.12239976579945155,51390136746.666664,4868763186.333336,Y_E,54595239383.25,54595239383.25,1663660549.75
177,2021-04,인천광역시 남동구,1000.0,165000000.0,9000.0,180000000.0,136.0,0.1,0.1,0.1,100만원,19586,24083,34040,34472,43246,45352,35145,16906,8479,1617,69,262995,20765,25249,36192,36632,44762,44095,32757,14089,4389,392,13,259335,7827800.0,52585146.0,1791067345.0,3408557034.0,2958488195.0,14135405415.0,4368347028.0,30740433119.0,57462711082.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59363099844.2935,1312237571.2110825,1315804189.9613428,1295926466.3551798,-1900388762.2935028,0.0,0,,,4,0.8660254037844387,-0.4999999999999998,0.02139770152693443,54615124695.666664,2847586386.333336,Y_M,55283245492.75,55283245492.75,2179465589.25
178,2021-05,인천광역시 남동구,2000.0,175000000.0,16000.0,288000000.0,150.0,0.1,0.1,0.1,100만원,19425,24087,33931,34293,43064,45308,35418,16923,8538,1627,70,262684,20610,25196,36133,36449,44656,44057,33001,14112,4422,385,14,259035,13487230.0,62849580.0,1772354215.0,3612303467.0,2703467114.0,15468549822.0,4530494423.0,31663945065.0,59827450916.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60647607754.73768,1284507910.4441757,1298372740.8276203,1304714794.6048744,-820156838.7376785,0.0,0,,,5,0.49999999999999994,-0.8660254037844387,0.041152597736390906,57849687310.333336,1977763605.6666641,Y_M,63028419305.5,63028419305.5,-3200968389.5
179,2021-06,인천광역시 남동구,2000.0,182000000.0,14000.0,243000000.0,155.0,0.1,0.1,0.1,100만원,19301,24042,33840,34166,43022,45173,35699,16931,8592,1627,71,262464,20465,25203,36071,36362,44617,43904,33267,14134,4458,382,13,258876,14061990.0,55617880.0,1891097417.0,3647632178.0,2036025895.0,14956806916.0,4706113333.0,31626702723.0,58934058332.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61882584645.248764,1234976890.5110855,1259742400.4776313,1295880094.1292324,-2948526313.248764,0.0,0,,,6,1.2246467991473532e-16,-1.0,-0.01493282047490807,58741406776.666664,192651555.33333588,Y_M,57273221702.5,57273221702.5,1660836629.5
180,2021-07,인천광역시 남동구,2000.0,188000000.0,12000.0,223000000.0,93.0,0.1,0.1,0.1,100만원,19126,23981,33737,33947,42954,45134,35907,16966,8629,1650,70,262101,20312,25186,35934,36197,44567,43870,33480,14147,4499,377,13,258582,17283150.0,57393163.0,1917139827.0,4015007079.0,2090447120.0,14206937269.0,4594762371.0,33496056332.0,60395026311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63045125826.98561,1162541181.736847,1198759036.1239755,1267081338.2862058,-2650099515.985611,0.0,0,,,7,-0.4999999999999997,-0.8660254037844388,0.024789875673753237,59718845186.333336,676181124.6666641,Y_M,50608003981.8,50608003981.8,9787022329.199997
181,2021-08,인천광역시 남동구,2000.0,202000000.0,12000.0,227000000.0,111.0,0.1,0.1,0.1,100만원,18998,23912,33533,33778,42830,45089,36069,16979,8674,1651,74,261587,20148,25133,35782,35953,44408,43888,33685,14173,4518,380,12,258080,20419500.0,53967920.0,1911196614.0,4179714062.0,1477855540.0,13954879855.0,4678087565.0,33849523900.0,60125644956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64110889537.3326,1065763710.3469925,1114152446.041918,1216605461.7096624,-3985244581.3326035,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,-0.004460323497713858,59818243199.666664,307401756.3333359,Y_M,47779843575.8,47779843575.8,12345801380.199997
182,2021-09,인천광역시 남동구,2000.0,216000000.0,257000.0,6038000000.0,123.0,0.1,0.1,0.1,100만원,18826,23873,33400,33651,42711,45056,36182,17042,8709,1660,75,261185,20004,25063,35745,35842,44370,43836,33800,14191,4555,386,11,257803,14870860.0,59120600.0,2205522458.0,4204449585.0,1617650965.0,14562975842.0,4671654832.0,40437052489.0,67773297631.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65053932788.73122,943043251.398613,1004403480.872806,1143044321.4774296,2719364842.2687836,0.0,0,,,9,-1.0,-1.8369701987210297e-16,0.12719452208116122,62764656299.333336,5008641331.666664,Y_M,52496762379.8,52496762379.8,15276535251.199997
183,2021-10,인천광역시 남동구,4000.0,408000000.0,299000.0,5614000000.0,100.0,0.1,0.1,0.1,100만원,18709,23774,33394,33555,42576,45111,36355,17082,8743,1675,72,261046,19895,24937,35679,35792,44254,43901,33969,14211,4582,385,11,257616,14153400.0,65560150.0,2081181173.0,4200955004.0,1525073335.0,15750089679.0,4353187599.0,35527167723.0,63517368063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65847203351.70615,793270562.9749298,868156907.1867745,1045079603.5896176,-2329835288.7061462,0.0,0,,,10,-0.8660254037844386,0.5000000000000001,-0.06279655434758291,63805436883.333336,-288068820.3333359,Y_T,48116497502.8,48116497502.8,15400870560.199997
184,2021-11,인천광역시 남동구,5000.0,616000000.0,106000.0,1962000000.0,134.0,0.1,0.1,0.1,100만원,18536,23769,33281,33468,42570,45127,36460,17098,8789,1686,65,260849,19764,24936,35603,35723,44226,43913,34114,14238,4598,398,10,257523,17968600.0,65773450.0,2196848676.0,4780098326.0,1429403935.0,16920771018.0,5488225899.0,40914793797.0,71813883701.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66463409454.32153,616206102.615387,704738332.7951453,921525710.5978278,5350474246.678467,0.0,0,,,11,-0.5000000000000004,0.8660254037844384,0.13061806386201424,67701516465.0,4112367236.0,Y_T,47370500946.2,47370500946.2,24443382754.800003
185,2021-12,인천광역시 남동구,6000.0,635000000.0,120000.0,2245000000.0,155.0,0.1,0.1,0.1,100만원,18417,23731,33197,33439,42515,45192,36594,17129,8826,1701,63,260804,19613,24923,35526,35645,44284,43945,34212,14265,4647,399,9,257468,30097220.0,74173442.0,2656816410.0,5332672817.0,1958206280.0,20174344240.0,4823699709.0,45029472148.0,80079482266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66876315066.372284,412905612.05075073,514555857.3330574,771622186.025005,13203167199.627716,0.0,0,,,12,-2.4492935982947064e-16,1.0,0.11509750119369877,71803578010.0,8275904256.0,Y_T,48980797314.8,48980797314.8,31098684951.199997
186,2022-01,인천광역시 남동구,10000.0,1175000000.0,197000.0,3385000000.0,176.0,0.1,0.1,0.1,100만원,18229,23753,33017,33294,42516,45125,36807,17205,8895,1712,62,260615,19444,24877,35405,35415,44279,43906,34440,14391,4712,400,10,257279,24072270.0,88586445.0,2893465595.0,5882022636.0,2290722597.0,21431733747.0,5647497782.0,54167041534.0,92425142606.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67063661739.3208,187346672.94851685,300126142.49963576,595634684.1565561,25361480866.6792,0.0,0,,,1,0.49999999999999994,0.8660254037844387,0.15416758438811362,81439502857.66667,10985639748.333328,Y_E,52101242848.6,52101242848.6,40323899757.4
187,2022-02,인천광역시 남동구,10000.0,1095000000.0,82000.0,1430000000.0,136.0,0.1,0.1,0.1,100만원,18009,23656,32934,32959,42461,45037,37037,17238,8970,1729,64,260094,19228,24757,35244,35194,44239,43827,34600,14487,4778,401,10,256765,12001430.0,72080014.0,3335604771.0,5002681696.0,1811224200.0,16402760499.0,4983780305.0,38603627727.0,70223760642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67010977217.75861,-52684521.562187195,67331075.6931498,395642940.57233447,3212783424.2413864,0.0,0,,,2,0.8660254037844386,0.5000000000000001,-0.24020933414885248,80909461838.0,-10685701196.0,Y_E,46153193959.4,46153193959.4,24070566682.6
188,2022-03,인천광역시 남동구,13000.0,1329000000.0,88000.0,1561000000.0,140.0,0.1,0.1,0.1,100만원,17885,23554,32845,32824,42357,45006,37098,17344,9016,1740,66,259735,19070,24729,35174,35074,44129,43805,34648,14573,4825,403,11,256441,9876380.0,78636120.0,3359429055.0,5611906473.0,2010048990.0,19606713872.0,5465386758.0,43649985574.0,79791983222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66712853478.357895,-298123739.4007187,-175404130.4814563,175951445.61481434,13079129743.642105,0.0,0,,,3,1.0,6.123233995736766e-17,0.1362533491873028,80813628823.33333,-1021645601.3333282,Y_E,54595239383.25,54595239383.25,25196743838.75
189,2022-04,인천광역시 남동구,14000.0,1417000000.0,86000.0,1647000000.0,90.0,0.1,0.1,0.1,100만원,17781,23534,32726,32717,42321,44960,37149,17382,9062,1740,60,259432,18910,24732,34987,34926,44077,43874,34651,14608,4871,397,9,256042,13673900.0,81839000.0,2803667324.0,6342479037.0,1921976830.0,22146715439.0,5592603239.0,44698589730.0,83601544499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66171696405.3672,-541157072.9906921,-419640406.1957002,-57189558.01077363,17429848093.632797,0.0,0,,,4,0.8660254037844387,-0.4999999999999998,0.04774365949021364,77872429454.33333,5729115044.666672,Y_M,55283245492.75,55283245492.75,28318299006.25
190,2022-05,인천광역시 남동구,15000.0,1615000000.0,89000.0,1740000000.0,120.0,0.1,0.1,0.1,100만원,17630,23471,32499,32490,42155,44895,37119,17524,9102,1751,54,258690,18761,24645,34767,34735,43862,43813,34621,14759,4896,407,9,255275,59408610.0,92920090.0,2736360099.0,6969152420.0,1967284910.0,24235567416.0,5936358426.0,45285991726.0,87283043697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65397903028.57484,-773793376.792366,-657475224.8915242,-296173712.2928212,21885140668.425163,0.0,0,,,5,0.49999999999999994,-0.8660254037844387,0.04403625818233592,83558857139.33333,3724186557.6666718,Y_M,63028419305.5,63028419305.5,24254624391.5
191,2022-06,인천광역시 남동구,15000.0,1607000000.0,88000.0,1755000000.0,104.0,0.1,0.1,0.1,100만원,17463,23433,32270,32312,42030,44824,37146,17597,9144,1734,55,258008,18576,24594,34629,34544,43765,43722,34640,14824,4915,416,12,254637,68524290.0,86915200.0,2738711732.0,7264331195.0,2040848050.0,23307379206.0,6337386442.0,44897649021.0,86741745136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64412228135.23075,-985674893.3440857,-879734135.0682324,-532501361.7426368,22329517000.76925,0.0,0,,,6,1.2246467991473532e-16,-1.0,-0.006201646254215154,85875444444.0,866300692.0,Y_M,57273221702.5,57273221702.5,29468523433.5
192,2022-07,인천광역시 남동구,11000.0,1049000000.0,86000.0,1596000000.0,100.0,0.05,0.05,0.05,30만원,17273,23388,32148,32170,41901,44758,37241,17661,9210,1742,56,257548,18408,24585,34405,34406,43684,43655,34735,14901,4951,419,12,254161,42354170.0,49137170.0,2407229985.0,5816468532.0,1721835970.0,17651327036.0,4086319287.0,32867684424.0,64642356574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63247121072.05644,-1165107063.1743088,-1075390978.2591872,-756998575.2767069,1395235501.9435577,-0.05,-1,9.0,-0.3470092569523079,7,-0.4999999999999997,-0.8660254037844388,-0.25477223829600126,79555715135.66667,-14913358561.666672,Y_M,50608003981.8,50608003981.8,14034352592.199997
193,2022-08,인천광역시 남동구,10000.0,964000000.0,66000.0,1160000000.0,157.0,0.05,0.05,0.05,30만원,17066,23322,31947,31900,41690,44633,37288,17644,9247,1756,53,256546,18171,24554,34176,34185,43461,43461,34832,14950,4942,421,11,253164,28875720.0,38890307.0,2076694175.0,4282311652.0,1340816228.0,13771001079.0,3834143656.0,26538431706.0,51911164523.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61944027638.18897,-1303093433.8674698,-1234100248.5208945,-960100859.8320287,-10032863115.188972,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,-0.1969481424524775,67765088744.333336,-15853924221.333336,Y_M,47779843575.8,47779843575.8,4131320947.199997
194,2022-09,인천광역시 남동구,10000.0,954000000.0,59000.0,1051000000.0,168.0,0.05,0.05,0.05,30만원,16911,23255,31709,31723,41534,44516,37328,17680,9295,1755,53,255759,17947,24582,33933,34032,43328,43338,34901,14966,4995,421,11,252454,20302460.0,34281505.0,1869090726.0,3771006356.0,1198603007.0,11765345394.0,3631505728.0,25838424403.0,48128559579.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60546965046.1276,-1397062592.0613708,-1350078012.9644153,-1132868286.5865724,-12418405467.127602,0.0,0,,,9,-1.0,-1.8369701987210297e-16,-0.07286688670457508,54894026892.0,-6765467313.0,Y_M,52496762379.8,52496762379.8,-4368202800.800003
